snapshot_time,product_id,pricePerUnit,amount,orders,tier_rank
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230503.6,1,1,7
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230503.4,4,1,8
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230503.1,1,1,9
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230502.3,3,1,10
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230502.1,10,1,11
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230004.1,32,1,12
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230001.4,1,1,13
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230000.8,4,1,14
2025-04-28 18:24:47,DWARVEN_COMPACTOR,230000.5,2,1,15
2025-04-28 18:24:47,DWARVEN_COMPACTOR,224719.1,19,1,16
2025-04-28 18:24:47,DWARVEN_COMPACTOR,221553.0,1,1,17
2025-04-28 18:24:47,DWARVEN_COMPACTOR,220000.4,20,1,18
2025-04-28 18:24:47,DWARVEN_COMPACTOR,215000.0,1,1,19
2025-04-28 18:24:47,DWARVEN_COMPACTOR,210000.4,150,1,20
2025-04-28 18:24:47,DWARVEN_COMPACTOR,202513.8,1,1,21
2025-04-28 18:24:47,DWARVEN_COMPACTOR,200001.1,4,1,22
2025-04-28 18:24:47,DWARVEN_COMPACTOR,190000.0,100,1,23
2025-04-28 18:24:47,DWARVEN_COMPACTOR,156114.4,32,1,24
2025-04-28 18:24:47,DWARVEN_COMPACTOR,156113.9,256,1,25
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5029308.5,1,1,0
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.7,1,1,1
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.6,32,1,2
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.5,22,1,3
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.3,4,1,4
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.2,11,1,5
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,5000000.0,1,2,6
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800001.9,1,1,7
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800001.4,10,1,8
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800001.2,21,1,9
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800001.1,8,1,10
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800000.9,1,1,11
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800000.8,10,1,12
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800000.7,4,1,13
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800000.6,2,1,14
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4800000.0,1,1,15
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,4553134.0,3,1,16
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,3000000.0,1,1,17
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,2163632.5,1,1,18
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,1986478.3,1,1,19
2025-04-28 18:24:47,ENCHANTMENT_COMPACT_1,1800000.0,1,1,20
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2600938.9,41,2,0
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2600938.8,3,1,1
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2600937.1,233,1,2
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2593298.3,3,3,3
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2587126.3,246,1,4
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2587125.5,20,1,5
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2583794.4,40,1,6
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2574317.5,59,3,7
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2574315.8,4,1,8
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2560908.3,40,1,9
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2560904.9,30,2,10
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2560904.2,6,1,11
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2557708.3,5,1,12
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2550004.1,3,1,13
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2550002.9,2,1,14
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2535150.5,8,1,15
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2500000.0,2,37,16
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,2000000.0,204,34,17
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,1300000.0,32,3,18
2025-04-28 18:24:47,GREAT_WHITE_SHARK_TOOTH,1000000.0,193,3,19
2025-04-28 18:24:47,ESSENCE_GOLD,732.0,71478,1,0
2025-04-28 18:24:47,ESSENCE_GOLD,731.8,16175,1,1
2025-04-28 18:24:47,ESSENCE_GOLD,731.7,11738,1,2
2025-04-28 18:24:47,ESSENCE_GOLD,731.0,71241,1,3
2025-04-28 18:24:47,ESSENCE_GOLD,730.8,71111,1,4
2025-04-28 18:24:47,ESSENCE_GOLD,730.4,60132,1,5
2025-04-28 18:24:47,ESSENCE_GOLD,712.9,57108,1,6
2025-04-28 18:24:47,ESSENCE_GOLD,712.7,3866,1,7
2025-04-28 18:24:47,ESSENCE_GOLD,712.2,40433,1,8
2025-04-28 18:24:47,ESSENCE_GOLD,712.0,193359,3,9
2025-04-28 18:24:47,ESSENCE_GOLD,711.9,31863,1,10
2025-04-28 18:24:47,ESSENCE_GOLD,709.8,206383,3,11
2025-04-28 18:24:47,ESSENCE_GOLD,709.6,4747,2,12
2025-04-28 18:24:47,LEATHER_CLOTH,234851.7,110,1,0
2025-04-28 18:24:47,LEATHER_CLOTH,234851.6,7,1,1
2025-04-28 18:24:47,LEATHER_CLOTH,234851.0,945,1,2
2025-04-28 18:24:47,LEATHER_CLOTH,234850.9,60,1,3
2025-04-28 18:24:47,LEATHER_CLOTH,234850.6,146,1,4
2025-04-28 18:24:47,LEATHER_CLOTH,234850.2,442,1,5
2025-04-28 18:24:47,LEATHER_CLOTH,234848.3,1996,1,6
2025-04-28 18:24:47,LEATHER_CLOTH,234848.1,1058,2,7
2025-04-28 18:24:47,LEATHER_CLOTH,234847.9,151,1,8
2025-04-28 18:24:47,LEATHER_CLOTH,234846.7,64,1,9
2025-04-28 18:24:47,LEATHER_CLOTH,234845.7,174,1,10
2025-04-28 18:24:47,LEATHER_CLOTH,234845.6,564,1,11
2025-04-28 18:24:47,LEATHER_CLOTH,234844.4,134,1,12
2025-04-28 18:24:47,LEATHER_CLOTH,234843.8,38,1,13
2025-04-28 18:24:47,LEATHER_CLOTH,234842.3,64,1,14
2025-04-28 18:24:47,LEATHER_CLOTH,234840.7,295,1,15
2025-04-28 18:24:47,LEATHER_CLOTH,233044.4,1023,1,16
2025-04-28 18:24:47,LEATHER_CLOTH,233043.5,28,1,17
2025-04-28 18:24:47,LEATHER_CLOTH,233042.9,37,1,18
2025-04-28 18:24:47,LEATHER_CLOTH,229804.1,20,1,19
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137104.0,4,1,0
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137103.9,15,1,1
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137103.6,3,1,2
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137103.4,8,1,3
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137103.3,8,1,4
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137103.1,6,1,5
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1137102.3,4,1,6
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1128528.9,16,1,7
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1119503.8,1,1,8
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1119503.4,32,1,9
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1119502.3,8,1,10
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1110001.9,15,1,11
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1110001.7,8,2,12
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_1,1000000.3,16,1,13
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1712000.6,2,2,0
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1694748.5,1,1,1
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1573420.5,1,1,2
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1573419.9,8,1,3
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1459705.7,1,1,4
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_2,1340006.1,3,1,5
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293328.0,32,1,0
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293327.8,1,1,1
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293325.2,4,1,2
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293324.7,1,1,3
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293322.6,17,1,4
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9293321.6,17,1,5
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283894.9,24,3,6
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283894.5,1,1,7
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283894.4,4,1,8
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283894.3,10,2,9
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283894.2,17,2,10
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9283892.7,4,1,11
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9265947.4,2,1,12
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9256254.7,2,1,13
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9236442.1,7,1,14
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9236433.5,20,2,15
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9219157.9,25,2,16
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9219157.2,15,2,17
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9219156.9,4,3,18
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9209828.0,1,1,19
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9209824.1,1,1,20
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191705.2,13,1,21
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191704.4,4,1,22
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191704.2,7,1,23
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191702.9,3,1,24
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191698.7,24,1,25
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191698.5,7,1,26
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191694.2,4,2,27
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191694.1,10,1,28
2025-04-28 18:24:47,RECOMBOBULATOR_3000,9191693.9,32,1,29
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000002.9,1,1,0
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000002.8,2,1,1
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000002.5,1,1,2
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000001.5,1,1,3
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000001.4,1,1,4
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000000.4,1,1,5
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,16000000.2,1,1,6
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,15000000.4,1,1,7
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_5,15000000.0,3,1,8
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2766100.9,3,1,0
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2766100.8,2,1,1
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2766100.6,1,1,2
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2766100.4,1,1,3
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2766100.2,1,1,4
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2523716.5,1,1,5
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2523716.4,1,1,6
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2523716.3,1,1,7
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268575.5,4,1,8
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268575.3,4,1,9
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268575.1,1,1,10
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268574.9,1,1,11
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268571.3,4,1,12
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2268571.0,1,1,13
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_3,2000000.0,1,1,14
2025-04-28 18:24:47,ENCHANTED_WHEAT,919.2,13577,1,0
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.9,61787,1,1
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.7,54638,1,2
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.6,65953,2,3
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.3,515,1,4
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.1,67646,1,5
2025-04-28 18:24:47,ENCHANTED_WHEAT,918.0,54554,2,6
2025-04-28 18:24:47,ENCHANTED_WHEAT,917.6,6509,1,7
2025-04-28 18:24:47,ENCHANTED_WHEAT,905.7,69598,1,8
2025-04-28 18:24:47,ENCHANTED_WHEAT,902.3,7239,1,9
2025-04-28 18:24:47,ENCHANTED_WHEAT,897.1,640,1,10
2025-04-28 18:24:47,ENCHANTED_WHEAT,896.4,66038,1,11
2025-04-28 18:24:47,ENCHANTED_WHEAT,890.0,69025,1,12
2025-04-28 18:24:47,ENCHANTED_WHEAT,867.6,68850,1,13
2025-04-28 18:24:47,ENCHANTED_WHEAT,860.5,11,1,14
2025-04-28 18:24:47,ENCHANTED_WHEAT,850.0,128,2,15
2025-04-28 18:24:47,ENCHANTED_WHEAT,848.8,200,3,16
2025-04-28 18:24:47,ENCHANTED_WHEAT,840.7,1400,3,17
2025-04-28 18:24:47,ENCHANTED_WHEAT,821.4,974,1,18
2025-04-28 18:24:47,ENCHANTED_WHEAT,820.3,1150,3,19
2025-04-28 18:24:47,ENCHANTED_WHEAT,816.6,4176,2,20
2025-04-28 18:24:47,ENCHANTED_WHEAT,796.5,70000,5,21
2025-04-28 18:24:47,ENCHANTED_WHEAT,601.9,1024,1,22
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_4,8608795.6,1,1,0
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_4,8608795.3,1,1,1
2025-04-28 18:24:47,ENCHANTMENT_PRISTINE_4,8608794.2,1,1,2
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,10449700.9,1,1,0
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,10168106.2,2,1,1
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,10168106.0,1,1,2
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,10168105.8,1,1,3
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,9703321.9,1,1,4
2025-04-28 18:24:47,ENCHANTMENT_FEROCIOUS_MANA_10,9369127.5,1,1,5
2025-04-28 18:24:47,ENCHANTED_PORK,17171.1,64,1,0
2025-04-28 18:24:47,ENCHANTED_PORK,2717.8,9081,3,1
2025-04-28 18:24:47,ENCHANTED_PORK,2717.5,8476,1,2
2025-04-28 18:24:47,ENCHANTED_PORK,2700.0,4000,2,3
2025-04-28 18:24:47,ENCHANTED_PORK,2658.0,24,1,4
2025-04-28 18:24:47,ENCHANTED_PORK,2613.1,849,1,5
2025-04-28 18:24:47,ENCHANTED_PORK,2592.6,1767,1,6
2025-04-28 18:24:47,ENCHANTED_PORK,2590.4,508,1,7
2025-04-28 18:24:47,ENCHANTED_PORK,2589.8,9593,1,8
2025-04-28 18:24:47,ENCHANTED_PORK,2562.5,2659,1,9
2025-04-28 18:24:47,ENCHANTED_PORK,2561.4,1600,1,10
2025-04-28 18:24:47,ENCHANTED_PORK,2558.0,536,1,11
2025-04-28 18:24:47,ENCHANTED_PORK,2557.1,1024,1,12
2025-04-28 18:24:47,ENCHANTED_PORK,2555.2,16269,1,13
2025-04-28 18:24:47,ENCHANTED_PORK,2537.8,583,1,14
2025-04-28 18:24:47,ENCHANTED_PORK,2537.4,637,1,15
2025-04-28 18:24:47,ENCHANTED_PORK,2536.4,45231,1,16
2025-04-28 18:24:47,ENCHANTED_PORK,2524.2,129,1,17
2025-04-28 18:24:47,ENCHANTED_PORK,2524.0,29,1,18
2025-04-28 18:24:47,ENCHANTED_PORK,2523.9,160,1,19
2025-04-28 18:24:47,ENCHANTED_PORK,2512.7,20796,1,20
2025-04-28 18:24:47,ENCHANTED_PORK,2100.0,10000,1,21
2025-04-28 18:24:47,NECROMANCER_BROOCH,45630.8,13,1,0
2025-04-28 18:24:47,NECROMANCER_BROOCH,45630.5,30,1,1
2025-04-28 18:24:47,NECROMANCER_BROOCH,45630.4,6,1,2
2025-04-28 18:24:47,NECROMANCER_BROOCH,45630.3,73,1,3
2025-04-28 18:24:47,NECROMANCER_BROOCH,44014.6,6,1,4
2025-04-28 18:24:47,NECROMANCER_BROOCH,44007.4,11,1,5
2025-04-28 18:24:47,NECROMANCER_BROOCH,44007.2,24,1,6
2025-04-28 18:24:47,NECROMANCER_BROOCH,22000.0,256,1,7
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,4000000.1,1,1,0
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,4000000.0,1,1,1
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.9,5,1,2
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.8,1,1,3
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.7,1,1,4
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.5,5,1,5
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.2,5,1,6
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638348.1,10,1,7
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638347.9,2,1,8
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638347.7,1,1,9
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3638346.9,5,1,10
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3566680.1,1,1,11
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3444002.7,1,1,12
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,3300002.1,1,1,13
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,2822401.7,1,1,14
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,2076803.1,5,1,15
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,1977471.2,1,1,16
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,1900000.1,1,1,17
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,1100010.6,4,1,18
2025-04-28 18:24:47,PET_ITEM_LUCKY_CLOVER_DROP,1100010.2,6,1,19
2025-04-28 18:24:47,BURROWING_SPORES,2952270.9,7,1,0
2025-04-28 18:24:47,BURROWING_SPORES,2952270.8,3,1,1
2025-04-28 18:24:47,BURROWING_SPORES,2952270.5,8,1,2
2025-04-28 18:24:47,BURROWING_SPORES,2952270.2,19,1,3
2025-04-28 18:24:47,BURROWING_SPORES,2952270.1,3,1,4
2025-04-28 18:24:47,BURROWING_SPORES,2952269.5,8,1,5
2025-04-28 18:24:47,BURROWING_SPORES,2885970.3,7,1,6
2025-04-28 18:24:47,BURROWING_SPORES,2885970.1,2,1,7
2025-04-28 18:24:47,BURROWING_SPORES,2850180.9,2,1,8
2025-04-28 18:24:47,BURROWING_SPORES,2850180.4,1,1,9
2025-04-28 18:24:47,BURROWING_SPORES,2798500.4,30,1,10
2025-04-28 18:24:47,BURROWING_SPORES,2798499.6,3,1,11
2025-04-28 18:24:47,BURROWING_SPORES,2798499.3,3,1,12
2025-04-28 18:24:47,BURROWING_SPORES,2744100.3,1,1,13
2025-04-28 18:24:47,BURROWING_SPORES,2605218.4,9,1,14
2025-04-28 18:24:47,BURROWING_SPORES,2605214.9,3,1,15
2025-04-28 18:24:47,BURROWING_SPORES,2605210.7,4,1,16
2025-04-28 18:24:47,BURROWING_SPORES,2605207.3,4,1,17
2025-04-28 18:24:47,BURROWING_SPORES,2500003.3,4,1,18
2025-04-28 18:24:47,BURROWING_SPORES,2500002.6,1,1,19
2025-04-28 18:24:47,BURROWING_SPORES,2500000.0,3,2,20
2025-04-28 18:24:47,BURROWING_SPORES,2381770.0,9,1,21
2025-04-28 18:24:47,BURROWING_SPORES,2381769.6,3,1,22
2025-04-28 18:24:47,BURROWING_SPORES,2381768.9,33,1,23
2025-04-28 18:24:47,BURROWING_SPORES,2320550.2,1,1,24
2025-04-28 18:24:47,BURROWING_SPORES,2320548.1,2,1,25
2025-04-28 18:24:47,BURROWING_SPORES,2290050.2,3,1,26
2025-04-28 18:24:47,BURROWING_SPORES,2290050.1,1,2,27
2025-04-28 18:24:47,BURROWING_SPORES,2290041.5,1,1,28
2025-04-28 18:24:47,BURROWING_SPORES,1000000.0,80,1,29
2025-04-28 18:24:47,DEEP_SEA_ORB,5048002.1,4,1,0
2025-04-28 18:24:47,DEEP_SEA_ORB,5048002.0,18,1,1
2025-04-28 18:24:47,DEEP_SEA_ORB,5048001.9,4,1,2
2025-04-28 18:24:47,DEEP_SEA_ORB,5048001.8,5,1,3
2025-04-28 18:24:47,DEEP_SEA_ORB,5000001.2,110,1,4
2025-04-28 18:24:47,DEEP_SEA_ORB,4000000.0,9,3,5
2025-04-28 18:24:47,DEEP_SEA_ORB,3000000.0,256,3,6
2025-04-28 18:24:47,ROUGH_JASPER_GEM,8.7,1700990,26,0
2025-04-28 18:24:47,ROUGH_JASPER_GEM,8.6,70427,2,1
2025-04-28 18:24:47,ROUGH_JASPER_GEM,8.1,668355,10,2
2025-04-28 18:24:47,ROUGH_JASPER_GEM,8.0,1863680,36,3
2025-04-28 18:24:47,ROUGH_JASPER_GEM,7.6,384000,47,4
2025-04-28 18:24:47,ROUGH_JASPER_GEM,7.3,437563,8,5
2025-04-28 18:24:47,ROUGH_JASPER_GEM,7.0,1420000,27,6
2025-04-28 18:24:47,ROUGH_JASPER_GEM,5.4,55991,1,7
2025-04-28 18:24:47,ROUGH_JASPER_GEM,3.1,68974,1,8
2025-04-28 18:24:47,ROUGH_JASPER_GEM,1.0,231760,5,9
2025-04-28 18:24:47,FEATHER,1.2,15240,1,0
2025-04-28 18:24:47,FEATHER,1.1,61709,1,1
2025-04-28 18:24:47,FEATHER,1.0,15142,1,2
2025-04-28 18:24:47,FEATHER,0.8,296908,8,3
2025-04-28 18:24:47,FEATHER,0.7,76853,2,4
2025-04-28 18:24:47,FEATHER,0.6,58705,1,5
2025-04-28 18:24:47,FEATHER,0.5,71680,7,6
2025-04-28 18:24:47,PETRIFIED_STARFALL,1016002.9,1,1,0
2025-04-28 18:24:47,PETRIFIED_STARFALL,1016002.8,8,2,1
2025-04-28 18:24:47,PETRIFIED_STARFALL,1016002.7,1,1,2
2025-04-28 18:24:47,PETRIFIED_STARFALL,1016002.5,1,1,3
2025-04-28 18:24:47,PETRIFIED_STARFALL,980001.9,1,1,4
2025-04-28 18:24:47,PETRIFIED_STARFALL,980001.7,32,1,5
2025-04-28 18:24:47,PETRIFIED_STARFALL,980001.3,10,2,6
2025-04-28 18:24:47,PETRIFIED_STARFALL,980001.1,3,1,7
2025-04-28 18:24:47,PETRIFIED_STARFALL,878161.4,1,1,8
2025-04-28 18:24:47,PETRIFIED_STARFALL,878161.2,1,1,9
2025-04-28 18:24:47,PETRIFIED_STARFALL,817621.3,1,1,10
2025-04-28 18:24:47,PETRIFIED_STARFALL,817620.9,1,2,11
2025-04-28 18:24:47,PETRIFIED_STARFALL,690109.7,1,1,12
2025-04-28 18:24:47,PETRIFIED_STARFALL,690109.4,1,1,13
2025-04-28 18:24:47,PETRIFIED_STARFALL,541386.6,1,1,14
2025-04-28 18:24:47,PETRIFIED_STARFALL,541385.8,1,1,15
2025-04-28 18:24:47,PETRIFIED_STARFALL,426904.1,1,1,16
2025-04-28 18:24:47,MAGIC_TOP_HAT,17400373.0,4,1,0
2025-04-28 18:24:47,MAGIC_TOP_HAT,17400372.9,1,1,1
2025-04-28 18:24:47,MAGIC_TOP_HAT,17400372.8,1,1,2
2025-04-28 18:24:47,MAGIC_TOP_HAT,17400372.7,2,1,3
2025-04-28 18:24:47,MAGIC_TOP_HAT,17400372.6,1,1,4
2025-04-28 18:24:47,MAGIC_TOP_HAT,16737234.3,1,1,5
2025-04-28 18:24:47,MAGIC_TOP_HAT,16039193.6,1,1,6
2025-04-28 18:24:47,MAGIC_TOP_HAT,16039193.1,1,1,7
2025-04-28 18:24:47,MAGIC_TOP_HAT,15555555.2,8,1,8
2025-04-28 18:24:47,MAGIC_TOP_HAT,13000000.5,1,1,9
2025-04-28 18:24:47,ENCHANTED_RED_SAND,825.1,575,1,0
2025-04-28 18:24:47,ENCHANTED_RED_SAND,825.0,10403,1,1
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.8,693,1,2
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.7,1650,1,3
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.6,1284,1,4
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.5,13890,1,5
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.4,693,1,6
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.3,3720,1,7
2025-04-28 18:24:47,ENCHANTED_RED_SAND,824.1,8501,1,8
2025-04-28 18:24:47,ENCHANTED_RED_SAND,806.7,39810,1,9
2025-04-28 18:24:47,ENCHANTED_RED_SAND,806.6,40455,1,10
2025-04-28 18:24:47,ENCHANTED_RED_SAND,805.8,1665,1,11
2025-04-28 18:24:47,ENCHANTED_RED_SAND,805.6,18610,1,12
2025-04-28 18:24:47,ENCHANTED_RED_SAND,805.4,43297,1,13
2025-04-28 18:24:47,ENCHANTED_RED_SAND,805.2,4032,1,14
2025-04-28 18:24:47,ENCHANTED_RED_SAND,805.1,39022,1,15
2025-04-28 18:24:47,ENCHANTED_RED_SAND,804.7,4412,1,16
2025-04-28 18:24:47,ENCHANTED_RED_SAND,804.3,70767,1,17
